"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","HRWKD","TOT","HR_WKD","A","1990",2422,
"CHL","HRWKD","TOT","HR_WKD","A","1991",2419,
"CHL","HRWKD","TOT","HR_WKD","A","1992",2415,
"CHL","HRWKD","TOT","HR_WKD","A","1993",2389,
"CHL","HRWKD","TOT","HR_WKD","A","1994",2364,
"CHL","HRWKD","TOT","HR_WKD","A","1995",2338,
"CHL","HRWKD","TOT","HR_WKD","A","1996",2313,
"CHL","HRWKD","TOT","HR_WKD","A","1997",2256,
"CHL","HRWKD","TOT","HR_WKD","A","1998",2299,
"CHL","HRWKD","TOT","HR_WKD","A","1999",2277,
"CHL","HRWKD","TOT","HR_WKD","A","2000",2263,
"CHL","HRWKD","TOT","HR_WKD","A","2001",2242,
"CHL","HRWKD","TOT","HR_WKD","A","2002",2250,
"CHL","HRWKD","TOT","HR_WKD","A","2003",2235,
"CHL","HRWKD","TOT","HR_WKD","A","2004",2232,
"CHL","HRWKD","TOT","HR_WKD","A","2005",2157,
"CHL","HRWKD","TOT","HR_WKD","A","2006",2165,
"CHL","HRWKD","TOT","HR_WKD","A","2007",2128,
"CHL","HRWKD","TOT","HR_WKD","A","2008",2095,
"CHL","HRWKD","TOT","HR_WKD","A","2009",2074,
"CHL","HRWKD","TOT","HR_WKD","A","2010",2069.8,
"CHL","HRWKD","TOT","HR_WKD","A","2011",2050.2,
"CHL","HRWKD","TOT","HR_WKD","A","2012",2027.4,
"CHL","HRWKD","TOT","HR_WKD","A","2013",2021.3,
"CHL","HRWKD","TOT","HR_WKD","A","2014",1994.4,
"CHL","HRWKD","TOT","HR_WKD","A","2015",1993.7,
"CHL","HRWKD","TOT","HR_WKD","A","2016",1977.5,
"CHL","HRWKD","TOT","HR_WKD","A","2017",1963.1,
"CHL","HRWKD","TOT","HR_WKD","A","2018",1955.5,
"CHL","HRWKD","TOT","HR_WKD","A","2019",1929.5,
"CHL","HRWKD","TOT","HR_WKD","A","2020",1825.3,
"CHL","HRWKD","TOT","HR_WKD","A","2021",1915.6,
"EST","HRWKD","TOT","HR_WKD","A","2000",1884,
"EST","HRWKD","TOT","HR_WKD","A","2001",1877,
"EST","HRWKD","TOT","HR_WKD","A","2002",1879,
"EST","HRWKD","TOT","HR_WKD","A","2003",1884,
"EST","HRWKD","TOT","HR_WKD","A","2004",1892,
"EST","HRWKD","TOT","HR_WKD","A","2005",1913,
"EST","HRWKD","TOT","HR_WKD","A","2006",1906,
"EST","HRWKD","TOT","HR_WKD","A","2007",1903,
"EST","HRWKD","TOT","HR_WKD","A","2008",1874,
"EST","HRWKD","TOT","HR_WKD","A","2009",1745,
"EST","HRWKD","TOT","HR_WKD","A","2010",1785,
"EST","HRWKD","TOT","HR_WKD","A","2011",1827,
"EST","HRWKD","TOT","HR_WKD","A","2012",1796,
"EST","HRWKD","TOT","HR_WKD","A","2013",1777,
"EST","HRWKD","TOT","HR_WKD","A","2014",1771,
"EST","HRWKD","TOT","HR_WKD","A","2015",1763,
"EST","HRWKD","TOT","HR_WKD","A","2016",1767,
"EST","HRWKD","TOT","HR_WKD","A","2017",1768,
"EST","HRWKD","TOT","HR_WKD","A","2018",1707.19346662839,
"EST","HRWKD","TOT","HR_WKD","A","2019",1694.39617724409,
"EST","HRWKD","TOT","HR_WKD","A","2020",1637.15602832168,
"EST","HRWKD","TOT","HR_WKD","A","2021",1767.05573109025,
"ISR","HRWKD","TOT","HR_WKD","A","1981",1966,
"ISR","HRWKD","TOT","HR_WKD","A","1982",1942.3,
"ISR","HRWKD","TOT","HR_WKD","A","1983",1929.1,
"ISR","HRWKD","TOT","HR_WKD","A","1984",1932.2,
"ISR","HRWKD","TOT","HR_WKD","A","1985",1932.1,
"ISR","HRWKD","TOT","HR_WKD","A","1986",1927,
"ISR","HRWKD","TOT","HR_WKD","A","1987",1921.2,
"ISR","HRWKD","TOT","HR_WKD","A","1988",1878.1,
"ISR","HRWKD","TOT","HR_WKD","A","1989",1909.1,
"ISR","HRWKD","TOT","HR_WKD","A","1990",1904,
"ISR","HRWKD","TOT","HR_WKD","A","1991",1897.3,
"ISR","HRWKD","TOT","HR_WKD","A","1992",1951.2,
"ISR","HRWKD","TOT","HR_WKD","A","1993",1953,
"ISR","HRWKD","TOT","HR_WKD","A","1994",1993.1,
"ISR","HRWKD","TOT","HR_WKD","A","1995",2013.8,
"ISR","HRWKD","TOT","HR_WKD","A","1996",2031,
"ISR","HRWKD","TOT","HR_WKD","A","1997",2036.3,
"ISR","HRWKD","TOT","HR_WKD","A","1998",2011.9,
"ISR","HRWKD","TOT","HR_WKD","A","1999",2021.09,
"ISR","HRWKD","TOT","HR_WKD","A","2000",2032.9,
"ISR","HRWKD","TOT","HR_WKD","A","2001",1996.1,
"ISR","HRWKD","TOT","HR_WKD","A","2002",2014.3,
"ISR","HRWKD","TOT","HR_WKD","A","2003",1997.5,
"ISR","HRWKD","TOT","HR_WKD","A","2004",1975,
"ISR","HRWKD","TOT","HR_WKD","A","2005",1966.4,
"ISR","HRWKD","TOT","HR_WKD","A","2006",1955,
"ISR","HRWKD","TOT","HR_WKD","A","2007",1966.5,
"ISR","HRWKD","TOT","HR_WKD","A","2008",1963.3,
"ISR","HRWKD","TOT","HR_WKD","A","2009",1962.5,
"ISR","HRWKD","TOT","HR_WKD","A","2010",1956.5,
"ISR","HRWKD","TOT","HR_WKD","A","2011",1947.2,
"ISR","HRWKD","TOT","HR_WKD","A","2012",1918.8,
"ISR","HRWKD","TOT","HR_WKD","A","2013",1908.2,
"ISR","HRWKD","TOT","HR_WKD","A","2014",1894.5,
"ISR","HRWKD","TOT","HR_WKD","A","2015",1895.4,
"ISR","HRWKD","TOT","HR_WKD","A","2016",1922.1,
"ISR","HRWKD","TOT","HR_WKD","A","2017",1918,
"ISR","HRWKD","TOT","HR_WKD","A","2018",1910.1,
"ISR","HRWKD","TOT","HR_WKD","A","2019",1898.1,
"ISR","HRWKD","TOT","HR_WKD","A","2020",1782.5,
"ISR","HRWKD","TOT","HR_WKD","A","2021",1752.8,
"RUS","HRWKD","TOT","HR_WKD","A","1992",1933,
"RUS","HRWKD","TOT","HR_WKD","A","1993",1939,
"RUS","HRWKD","TOT","HR_WKD","A","1994",1895,
"RUS","HRWKD","TOT","HR_WKD","A","1995",1891,
"RUS","HRWKD","TOT","HR_WKD","A","1996",1894,
"RUS","HRWKD","TOT","HR_WKD","A","1997",1951,
"RUS","HRWKD","TOT","HR_WKD","A","1998",1946,
"RUS","HRWKD","TOT","HR_WKD","A","1999",1964,
"RUS","HRWKD","TOT","HR_WKD","A","2000",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2001",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2002",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2003",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2004",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2005",1989,
"RUS","HRWKD","TOT","HR_WKD","A","2006",1998,
"RUS","HRWKD","TOT","HR_WKD","A","2007",1999,
"RUS","HRWKD","TOT","HR_WKD","A","2008",1997,
"RUS","HRWKD","TOT","HR_WKD","A","2009",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2010",1976,
"RUS","HRWKD","TOT","HR_WKD","A","2011",1979,
"RUS","HRWKD","TOT","HR_WKD","A","2012",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2013",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2014",1985,
"RUS","HRWKD","TOT","HR_WKD","A","2015",1978,
"RUS","HRWKD","TOT","HR_WKD","A","2016",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2017",1979,
"RUS","HRWKD","TOT","HR_WKD","A","2018",1970,
"RUS","HRWKD","TOT","HR_WKD","A","2019",1965,
"RUS","HRWKD","TOT","HR_WKD","A","2020",1874,
"SVN","HRWKD","TOT","HR_WKD","A","1995",1755,
"SVN","HRWKD","TOT","HR_WKD","A","1996",1727,
"SVN","HRWKD","TOT","HR_WKD","A","1997",1715,
"SVN","HRWKD","TOT","HR_WKD","A","1998",1728,
"SVN","HRWKD","TOT","HR_WKD","A","1999",1730,
"SVN","HRWKD","TOT","HR_WKD","A","2000",1710.1,
"SVN","HRWKD","TOT","HR_WKD","A","2001",1695.9,
"SVN","HRWKD","TOT","HR_WKD","A","2002",1720.5,
"SVN","HRWKD","TOT","HR_WKD","A","2003",1723.8,
"SVN","HRWKD","TOT","HR_WKD","A","2004",1736.5,
"SVN","HRWKD","TOT","HR_WKD","A","2005",1696.6,
"SVN","HRWKD","TOT","HR_WKD","A","2006",1667.4,
"SVN","HRWKD","TOT","HR_WKD","A","2007",1654.9,
"SVN","HRWKD","TOT","HR_WKD","A","2008",1673.5,
"SVN","HRWKD","TOT","HR_WKD","A","2009",1679,
"SVN","HRWKD","TOT","HR_WKD","A","2010",1680.3,
"SVN","HRWKD","TOT","HR_WKD","A","2011",1663.4,
"SVN","HRWKD","TOT","HR_WKD","A","2012",1644.3,
"SVN","HRWKD","TOT","HR_WKD","A","2013",1662.2,
"SVN","HRWKD","TOT","HR_WKD","A","2014",1681.8,
"SVN","HRWKD","TOT","HR_WKD","A","2015",1687.3,
"SVN","HRWKD","TOT","HR_WKD","A","2016",1652.4,
"SVN","HRWKD","TOT","HR_WKD","A","2017",1621.92340587285,
"SVN","HRWKD","TOT","HR_WKD","A","2018",1599.10935830108,
"SVN","HRWKD","TOT","HR_WKD","A","2019",1601.83510272139,
"SVN","HRWKD","TOT","HR_WKD","A","2020",1533.82266949805,
"SVN","HRWKD","TOT","HR_WKD","A","2021",1596.39539162465,
"OECD","HRWKD","TOT","HR_WKD","A","1970",1966.68835891329,
"OECD","HRWKD","TOT","HR_WKD","A","1971",1959.93680348985,
"OECD","HRWKD","TOT","HR_WKD","A","1972",1951.42934313313,
"OECD","HRWKD","TOT","HR_WKD","A","1973",1948.8501103021,
"OECD","HRWKD","TOT","HR_WKD","A","1974",1928.33640182062,
"OECD","HRWKD","TOT","HR_WKD","A","1975",1916.82281330039,
"OECD","HRWKD","TOT","HR_WKD","A","1976",1918.1499269517,
"OECD","HRWKD","TOT","HR_WKD","A","1977",1913.62717215695,
"OECD","HRWKD","TOT","HR_WKD","A","1978",1905.4549212904,
"OECD","HRWKD","TOT","HR_WKD","A","1979",1901.774482596,
"OECD","HRWKD","TOT","HR_WKD","A","1980",1892.91047266397,
"OECD","HRWKD","TOT","HR_WKD","A","1981",1884.74726772077,
"OECD","HRWKD","TOT","HR_WKD","A","1982",1877.75820821343,
"OECD","HRWKD","TOT","HR_WKD","A","1983",1877.55693942953,
"OECD","HRWKD","TOT","HR_WKD","A","1984",1878.54715503811,
"OECD","HRWKD","TOT","HR_WKD","A","1985",1875.92974154391,
"OECD","HRWKD","TOT","HR_WKD","A","1986",1872.60935923767,
"OECD","HRWKD","TOT","HR_WKD","A","1987",1872.63820326937,
"OECD","HRWKD","TOT","HR_WKD","A","1988",1872.77394873878,
"OECD","HRWKD","TOT","HR_WKD","A","1989",1871.41678410209,
"OECD","HRWKD","TOT","HR_WKD","A","1990",1860.24107824309,
"OECD","HRWKD","TOT","HR_WKD","A","1991",1852.38948025863,
"OECD","HRWKD","TOT","HR_WKD","A","1992",1883.52555891359,
"OECD","HRWKD","TOT","HR_WKD","A","1993",1875.56371793044,
"OECD","HRWKD","TOT","HR_WKD","A","1994",1847.60422607776,
"OECD","HRWKD","TOT","HR_WKD","A","1995",1841.92822401265,
"OECD","HRWKD","TOT","HR_WKD","A","1996",1845.99838801203,
"OECD","HRWKD","TOT","HR_WKD","A","1997",1845.12446044167,
"OECD","HRWKD","TOT","HR_WKD","A","1998",1836.59840213156,
"OECD","HRWKD","TOT","HR_WKD","A","1999",1835.43520316041,
"OECD","HRWKD","TOT","HR_WKD","A","2000",1824.98615628252,
"OECD","HRWKD","TOT","HR_WKD","A","2001",1811.0844708002,
"OECD","HRWKD","TOT","HR_WKD","A","2002",1806.97683937476,
"OECD","HRWKD","TOT","HR_WKD","A","2003",1798.47610301317,
"OECD","HRWKD","TOT","HR_WKD","A","2004",1797.96683156125,
"OECD","HRWKD","TOT","HR_WKD","A","2005",1793.91439371837,
"OECD","HRWKD","TOT","HR_WKD","A","2006",1792.48068179107,
"OECD","HRWKD","TOT","HR_WKD","A","2007",1789.54727998643,
"OECD","HRWKD","TOT","HR_WKD","A","2008",1787.52476160556,
"OECD","HRWKD","TOT","HR_WKD","A","2009",1753.16576951907,
"OECD","HRWKD","TOT","HR_WKD","A","2010",1772.45056546557,
"OECD","HRWKD","TOT","HR_WKD","A","2011",1771.50544732164,
"OECD","HRWKD","TOT","HR_WKD","A","2012",1769.97312824978,
"OECD","HRWKD","TOT","HR_WKD","A","2013",1765.55094881271,
"OECD","HRWKD","TOT","HR_WKD","A","2014",1768.37972855092,
"OECD","HRWKD","TOT","HR_WKD","A","2015",1767.09851233724,
"OECD","HRWKD","TOT","HR_WKD","A","2016",1765.38008852896,
"OECD","HRWKD","TOT","HR_WKD","A","2017",1757.35685259491,
"OECD","HRWKD","TOT","HR_WKD","A","2018",1752.53065440909,
"OECD","HRWKD","TOT","HR_WKD","A","2019",1741.93150664584,
"OECD","HRWKD","TOT","HR_WKD","A","2020",1667.98761120338,
"OECD","HRWKD","TOT","HR_WKD","A","2021",1715.81774145285,
"LVA","HRWKD","TOT","HR_WKD","A","1995",1867.14728530109,
"LVA","HRWKD","TOT","HR_WKD","A","1996",1865.49599297623,
"LVA","HRWKD","TOT","HR_WKD","A","1997",1861.20988773918,
"LVA","HRWKD","TOT","HR_WKD","A","1998",1860.04230010733,
"LVA","HRWKD","TOT","HR_WKD","A","1999",1861.48667794604,
"LVA","HRWKD","TOT","HR_WKD","A","2000",1864.64714182025,
"LVA","HRWKD","TOT","HR_WKD","A","2001",1872.52116783174,
"LVA","HRWKD","TOT","HR_WKD","A","2002",1841.68175321998,
"LVA","HRWKD","TOT","HR_WKD","A","2003",1835.99985925491,
"LVA","HRWKD","TOT","HR_WKD","A","2004",1802.15882237893,
"LVA","HRWKD","TOT","HR_WKD","A","2005",1842.13360460736,
"LVA","HRWKD","TOT","HR_WKD","A","2006",1829.00389600415,
"LVA","HRWKD","TOT","HR_WKD","A","2007",1793.6259227834,
"LVA","HRWKD","TOT","HR_WKD","A","2008",1751.08406506372,
"LVA","HRWKD","TOT","HR_WKD","A","2009",1707.33103845604,
"LVA","HRWKD","TOT","HR_WKD","A","2010",1692.39593161207,
"LVA","HRWKD","TOT","HR_WKD","A","2011",1707.03972138554,
"LVA","HRWKD","TOT","HR_WKD","A","2012",1691.63541143043,
"LVA","HRWKD","TOT","HR_WKD","A","2013",1685.92927524911,
"LVA","HRWKD","TOT","HR_WKD","A","2014",1695.3034247988,
"LVA","HRWKD","TOT","HR_WKD","A","2015",1663.1809081539,
"LVA","HRWKD","TOT","HR_WKD","A","2016",1663.83562339581,
"LVA","HRWKD","TOT","HR_WKD","A","2017",1649.86029054117,
"LVA","HRWKD","TOT","HR_WKD","A","2018",1661.30900321798,
"LVA","HRWKD","TOT","HR_WKD","A","2019",1631.03648732936,
"LVA","HRWKD","TOT","HR_WKD","A","2020",1576.93028785356,
"LVA","HRWKD","TOT","HR_WKD","A","2021",1601.20285053268,
"LTU","HRWKD","TOT","HR_WKD","A","1995",1527.03702167863,
"LTU","HRWKD","TOT","HR_WKD","A","1996",1524.99206594425,
"LTU","HRWKD","TOT","HR_WKD","A","1997",1529.97908978305,
"LTU","HRWKD","TOT","HR_WKD","A","1998",1571.39177145398,
"LTU","HRWKD","TOT","HR_WKD","A","1999",1524.0814923735,
"LTU","HRWKD","TOT","HR_WKD","A","2000",1630.22612368676,
"LTU","HRWKD","TOT","HR_WKD","A","2001",1616.9722659282,
"LTU","HRWKD","TOT","HR_WKD","A","2002",1591.32786095377,
"LTU","HRWKD","TOT","HR_WKD","A","2003",1576.94397580088,
"LTU","HRWKD","TOT","HR_WKD","A","2004",1658.77110558846,
"LTU","HRWKD","TOT","HR_WKD","A","2005",1659.14619814232,
"LTU","HRWKD","TOT","HR_WKD","A","2006",1654.9398713045,
"LTU","HRWKD","TOT","HR_WKD","A","2007",1681.03384640719,
"LTU","HRWKD","TOT","HR_WKD","A","2008",1707.34976351776,
"LTU","HRWKD","TOT","HR_WKD","A","2009",1644.99276125303,
"LTU","HRWKD","TOT","HR_WKD","A","2010",1696.68334963883,
"LTU","HRWKD","TOT","HR_WKD","A","2011",1674.21813177886,
"LTU","HRWKD","TOT","HR_WKD","A","2012",1672.25423091727,
"LTU","HRWKD","TOT","HR_WKD","A","2013",1657.48197881684,
"LTU","HRWKD","TOT","HR_WKD","A","2014",1649.89161888423,
"LTU","HRWKD","TOT","HR_WKD","A","2015",1673.20164604178,
"LTU","HRWKD","TOT","HR_WKD","A","2016",1694.33100105012,
"LTU","HRWKD","TOT","HR_WKD","A","2017",1656.89891288405,
"LTU","HRWKD","TOT","HR_WKD","A","2018",1664.02142625743,
"LTU","HRWKD","TOT","HR_WKD","A","2019",1665.38172630321,
"LTU","HRWKD","TOT","HR_WKD","A","2020",1594.92569904759,
"LTU","HRWKD","TOT","HR_WKD","A","2021",1619.97786313746,
"CRI","HRWKD","TOT","HR_WKD","A","1987",2366,
"CRI","HRWKD","TOT","HR_WKD","A","1988",2346,
"CRI","HRWKD","TOT","HR_WKD","A","1989",2307,
"CRI","HRWKD","TOT","HR_WKD","A","1990",2358,
"CRI","HRWKD","TOT","HR_WKD","A","1991",2272,
"CRI","HRWKD","TOT","HR_WKD","A","1992",2359,
"CRI","HRWKD","TOT","HR_WKD","A","1993",2346,
"CRI","HRWKD","TOT","HR_WKD","A","1994",2370,
"CRI","HRWKD","TOT","HR_WKD","A","1995",2345,
"CRI","HRWKD","TOT","HR_WKD","A","1996",2387,
"CRI","HRWKD","TOT","HR_WKD","A","1997",2365,
"CRI","HRWKD","TOT","HR_WKD","A","1998",2356,
"CRI","HRWKD","TOT","HR_WKD","A","1999",2370,
"CRI","HRWKD","TOT","HR_WKD","A","2000",2362,
"CRI","HRWKD","TOT","HR_WKD","A","2001",2329,
"CRI","HRWKD","TOT","HR_WKD","A","2002",2357,
"CRI","HRWKD","TOT","HR_WKD","A","2003",2350,
"CRI","HRWKD","TOT","HR_WKD","A","2004",2369,
"CRI","HRWKD","TOT","HR_WKD","A","2005",2352,
"CRI","HRWKD","TOT","HR_WKD","A","2006",2360,
"CRI","HRWKD","TOT","HR_WKD","A","2007",2387,
"CRI","HRWKD","TOT","HR_WKD","A","2008",2392,
"CRI","HRWKD","TOT","HR_WKD","A","2009",2348,
"CRI","HRWKD","TOT","HR_WKD","A","2010",2243.1,
"CRI","HRWKD","TOT","HR_WKD","A","2011",2285.3,
"CRI","HRWKD","TOT","HR_WKD","A","2012",2233.4,
"CRI","HRWKD","TOT","HR_WKD","A","2013",2140.6,
"CRI","HRWKD","TOT","HR_WKD","A","2014",2121.7,
"CRI","HRWKD","TOT","HR_WKD","A","2015",2148.2,
"CRI","HRWKD","TOT","HR_WKD","A","2016",2204.7,
"CRI","HRWKD","TOT","HR_WKD","A","2017",2178.9,
"CRI","HRWKD","TOT","HR_WKD","A","2018",2121,
"CRI","HRWKD","TOT","HR_WKD","A","2019",2059.6,
"CRI","HRWKD","TOT","HR_WKD","A","2020",1913.2,
"CRI","HRWKD","TOT","HR_WKD","A","2021",2073.3,
"BGR","HRWKD","TOT","HR_WKD","A","1995",1710.67442474483,
"BGR","HRWKD","TOT","HR_WKD","A","1996",1708.20442514694,
"BGR","HRWKD","TOT","HR_WKD","A","1997",1706.8655223844,
"BGR","HRWKD","TOT","HR_WKD","A","1998",1649.98239577245,
"BGR","HRWKD","TOT","HR_WKD","A","1999",1669.50238762923,
"BGR","HRWKD","TOT","HR_WKD","A","2000",1640.25629824694,
"BGR","HRWKD","TOT","HR_WKD","A","2001",1651.8589372702,
"BGR","HRWKD","TOT","HR_WKD","A","2002",1651.25993174057,
"BGR","HRWKD","TOT","HR_WKD","A","2003",1640.51106442113,
"BGR","HRWKD","TOT","HR_WKD","A","2004",1663.69110843731,
"BGR","HRWKD","TOT","HR_WKD","A","2005",1658.64734835784,
"BGR","HRWKD","TOT","HR_WKD","A","2006",1654.10175186224,
"BGR","HRWKD","TOT","HR_WKD","A","2007",1654.52049001514,
"BGR","HRWKD","TOT","HR_WKD","A","2008",1693.59733679158,
"BGR","HRWKD","TOT","HR_WKD","A","2009",1646.27750017003,
"BGR","HRWKD","TOT","HR_WKD","A","2010",1644.84022103924,
"BGR","HRWKD","TOT","HR_WKD","A","2011",1643.59186642728,
"BGR","HRWKD","TOT","HR_WKD","A","2012",1644.44840854931,
"BGR","HRWKD","TOT","HR_WKD","A","2013",1644.98095468844,
"BGR","HRWKD","TOT","HR_WKD","A","2014",1644.06136571772,
"BGR","HRWKD","TOT","HR_WKD","A","2015",1644.38337259381,
"BGR","HRWKD","TOT","HR_WKD","A","2016",1643.54885606322,
"BGR","HRWKD","TOT","HR_WKD","A","2017",1643.25718396347,
"BGR","HRWKD","TOT","HR_WKD","A","2018",1644.57156324894,
"BGR","HRWKD","TOT","HR_WKD","A","2019",1645.2473951332,
"BGR","HRWKD","TOT","HR_WKD","A","2020",1604.8252709355,
"BGR","HRWKD","TOT","HR_WKD","A","2021",1619.42210999335,
"COL","HRWKD","TOT","HR_WKD","A","2015",2325.31923235261,
"COL","HRWKD","TOT","HR_WKD","A","2016",2315.43029086157,
"COL","HRWKD","TOT","HR_WKD","A","2017",2284.49982084282,
"COL","HRWKD","TOT","HR_WKD","A","2018",2283.32583906224,
"COL","HRWKD","TOT","HR_WKD","A","2019",2272.19292798403,
"COL","HRWKD","TOT","HR_WKD","A","2020",1963.97052431593,
"HRV","HRWKD","TOT","HR_WKD","A","1995",1923.25535247438,
"HRV","HRWKD","TOT","HR_WKD","A","1996",1923.20182348665,
"HRV","HRWKD","TOT","HR_WKD","A","1997",1923.18884074111,
"HRV","HRWKD","TOT","HR_WKD","A","1998",1923.10468965028,
"HRV","HRWKD","TOT","HR_WKD","A","1999",1923.13490675259,
"HRV","HRWKD","TOT","HR_WKD","A","2000",1921.51382515696,
"HRV","HRWKD","TOT","HR_WKD","A","2001",1922.71542439725,
"HRV","HRWKD","TOT","HR_WKD","A","2002",1922.93273862254,
"HRV","HRWKD","TOT","HR_WKD","A","2003",1923.88798735597,
"HRV","HRWKD","TOT","HR_WKD","A","2004",1925.69003452129,
"HRV","HRWKD","TOT","HR_WKD","A","2005",1925.55821569454,
"HRV","HRWKD","TOT","HR_WKD","A","2006",1927.66973729103,
"HRV","HRWKD","TOT","HR_WKD","A","2007",1929.66419772979,
"HRV","HRWKD","TOT","HR_WKD","A","2008",1931.18047033449,
"HRV","HRWKD","TOT","HR_WKD","A","2009",1927.9633641166,
"HRV","HRWKD","TOT","HR_WKD","A","2010",1941.84365997169,
"HRV","HRWKD","TOT","HR_WKD","A","2011",1939.24579438553,
"HRV","HRWKD","TOT","HR_WKD","A","2012",1922.98514527829,
"HRV","HRWKD","TOT","HR_WKD","A","2013",1908.49243448724,
"HRV","HRWKD","TOT","HR_WKD","A","2014",1890.60591364246,
"HRV","HRWKD","TOT","HR_WKD","A","2015",1826.63684520909,
"HRV","HRWKD","TOT","HR_WKD","A","2016",1834.40560887834,
"HRV","HRWKD","TOT","HR_WKD","A","2017",1823.59825248009,
"HRV","HRWKD","TOT","HR_WKD","A","2018",1811.05942329525,
"HRV","HRWKD","TOT","HR_WKD","A","2019",1837.76552771773,
"HRV","HRWKD","TOT","HR_WKD","A","2020",1833.62169962836,
"HRV","HRWKD","TOT","HR_WKD","A","2021",1835.00137127287,
"CYP","HRWKD","TOT","HR_WKD","A","1995",1899.56747989457,
"CYP","HRWKD","TOT","HR_WKD","A","1996",1898.56002904143,
"CYP","HRWKD","TOT","HR_WKD","A","1997",1906.3091956903,
"CYP","HRWKD","TOT","HR_WKD","A","1998",1912.51677499145,
"CYP","HRWKD","TOT","HR_WKD","A","1999",1919.72858540807,
"CYP","HRWKD","TOT","HR_WKD","A","2000",1926.36705595303,
"CYP","HRWKD","TOT","HR_WKD","A","2001",1950.88798430207,
"CYP","HRWKD","TOT","HR_WKD","A","2002",1923.2250066251,
"CYP","HRWKD","TOT","HR_WKD","A","2003",1916.0700371944,
"CYP","HRWKD","TOT","HR_WKD","A","2004",1878.56995398899,
"CYP","HRWKD","TOT","HR_WKD","A","2005",1847.31905789765,
"CYP","HRWKD","TOT","HR_WKD","A","2006",1832.91672359887,
"CYP","HRWKD","TOT","HR_WKD","A","2007",1862.07498133548,
"CYP","HRWKD","TOT","HR_WKD","A","2008",1867.70901484962,
"CYP","HRWKD","TOT","HR_WKD","A","2009",1847.09012667134,
"CYP","HRWKD","TOT","HR_WKD","A","2010",1845.00588469929,
"CYP","HRWKD","TOT","HR_WKD","A","2011",1847.25632513554,
"CYP","HRWKD","TOT","HR_WKD","A","2012",1845.2640073725,
"CYP","HRWKD","TOT","HR_WKD","A","2013",1810.28885149711,
"CYP","HRWKD","TOT","HR_WKD","A","2014",1815.43935345575,
"CYP","HRWKD","TOT","HR_WKD","A","2015",1824.34566817567,
"CYP","HRWKD","TOT","HR_WKD","A","2016",1839.68491462771,
"CYP","HRWKD","TOT","HR_WKD","A","2017",1821.47690569467,
"CYP","HRWKD","TOT","HR_WKD","A","2018",1809.12467387731,
"CYP","HRWKD","TOT","HR_WKD","A","2019",1809.14361966208,
"CYP","HRWKD","TOT","HR_WKD","A","2020",1701.47059487731,
"CYP","HRWKD","TOT","HR_WKD","A","2021",1745.30859816963,
"MLT","HRWKD","TOT","HR_WKD","A","1995",2091.65838303512,
"MLT","HRWKD","TOT","HR_WKD","A","1996",2119.11526801615,
"MLT","HRWKD","TOT","HR_WKD","A","1997",2141.72694547451,
"MLT","HRWKD","TOT","HR_WKD","A","1998",2164.44646726763,
"MLT","HRWKD","TOT","HR_WKD","A","1999",2183.43838149353,
"MLT","HRWKD","TOT","HR_WKD","A","2000",2245.51577164246,
"MLT","HRWKD","TOT","HR_WKD","A","2001",2155.85313464895,
"MLT","HRWKD","TOT","HR_WKD","A","2002",2216.89771274424,
"MLT","HRWKD","TOT","HR_WKD","A","2003",2196.70611002479,
"MLT","HRWKD","TOT","HR_WKD","A","2004",2098.02438224287,
"MLT","HRWKD","TOT","HR_WKD","A","2005",2167.37516445302,
"MLT","HRWKD","TOT","HR_WKD","A","2006",2174.76385903199,
"MLT","HRWKD","TOT","HR_WKD","A","2007",2170.58205103699,
"MLT","HRWKD","TOT","HR_WKD","A","2008",2184.08216777785,
"MLT","HRWKD","TOT","HR_WKD","A","2009",2189.78646227997,
"MLT","HRWKD","TOT","HR_WKD","A","2010",2136.06891667481,
"MLT","HRWKD","TOT","HR_WKD","A","2011",2068.53360851155,
"MLT","HRWKD","TOT","HR_WKD","A","2012",2037.20755805568,
"MLT","HRWKD","TOT","HR_WKD","A","2013",2003.92059416328,
"MLT","HRWKD","TOT","HR_WKD","A","2014",1945.30530238756,
"MLT","HRWKD","TOT","HR_WKD","A","2015",1934.03777294109,
"MLT","HRWKD","TOT","HR_WKD","A","2016",2011.7878475304,
"MLT","HRWKD","TOT","HR_WKD","A","2017",1942.87060120071,
"MLT","HRWKD","TOT","HR_WKD","A","2018",1972.17961291188,
"MLT","HRWKD","TOT","HR_WKD","A","2019",2062.89849325932,
"MLT","HRWKD","TOT","HR_WKD","A","2020",1902.34049449023,
"MLT","HRWKD","TOT","HR_WKD","A","2021",1882.24120114279,
"ROU","HRWKD","TOT","HR_WKD","A","1995",1822.64540563805,
"ROU","HRWKD","TOT","HR_WKD","A","1996",1861.46354704354,
